dept_no,dept_name,emp_no,title,first_name,last_name,from_date,to_date
d001,Marketing,79620,Senior Staff,Jiann,Bael,1990-12-02,9999-01-01
d001,Marketing,94756,Senior Staff,Subhrajyoti,Thorensen,1990-12-02,9999-01-01
d001,Marketing,498573,Senior Staff,Theron,Reinhard,1990-12-03,9999-01-01
d001,Marketing,98122,Senior Staff,Branimir,Roccetti,1990-12-03,9999-01-01
d001,Marketing,30690,Senior Staff,Zvonko,Ventosa,1990-12-04,9999-01-01
d001,Marketing,491572,Senior Staff,Tzu,Kadhim,1990-12-04,9999-01-01
d001,Marketing,424546,Senior Staff,Xiping,Azuma,1990-12-04,9999-01-01
d001,Marketing,15759,Senior Staff,Arie,Knightly,1990-12-05,9999-01-01
d001,Marketing,207558,Senior Staff,Rance,Itschner,1990-12-05,9999-01-01
d001,Marketing,233389,Senior Staff,Masanao,Chaudhuri,1990-12-06,9999-01-01
d001,Marketing,454421,Senior Staff,Shahid,Rettelbach,1990-12-06,9999-01-01
d001,Marketing,15629,Senior Staff,Kensei,Takkinen,1990-12-07,9999-01-01
d001,Marketing,441857,Senior Staff,Woody,Oberman,1990-12-07,9999-01-01
d001,Marketing,35009,Senior Staff,Lansing,Esteva,1990-12-08,9999-01-01
d001,Marketing,40340,Senior Staff,Jenwei,Zaumen,1990-12-08,9999-01-01
d001,Marketing,73675,Senior Staff,Lech,Bael,1990-12-09,9999-01-01
d001,Marketing,256149,Senior Staff,Tonia,Hiltgen,1990-12-09,9999-01-01
d001,Marketing,17472,Senior Staff,Murthy,Verhoeff,1990-12-09,9999-01-01
d001,Marketing,433524,Senior Staff,Jovan,Biran,1990-12-10,9999-01-01
d001,Marketing,247268,Senior Staff,Nevin,Conti,1990-12-10,9999-01-01
d001,Marketing,200744,Senior Staff,Jinxi,Luef,1990-12-11,9999-01-01
d001,Marketing,204135,Senior Staff,Shounak,Schaaf,1990-12-13,9999-01-01
d001,Marketing,74957,Senior Staff,Berni,Ducloy,1990-12-13,9999-01-01
d001,Marketing,37619,Senior Staff,Xuedong,DuCasse,1990-12-13,9999-01-01
d001,Marketing,268815,Senior Staff,Syozo,Merey,1990-12-14,9999-01-01
d001,Marketing,425263,Senior Staff,Shooichi,Wegerle,1990-12-14,9999-01-01
d001,Marketing,486157,Senior Staff,Cheong,Valiente,1990-12-14,9999-01-01
d001,Marketing,247847,Senior Staff,Becky,Tsukune,1990-12-14,9999-01-01
d001,Marketing,255270,Senior Staff,Herb,Lieberherr,1990-12-14,9999-01-01
d001,Marketing,480895,Senior Staff,Shiv,Feinberg,1990-12-15,9999-01-01
d001,Marketing,93687,Senior Staff,Nidapan,Gist,1990-12-16,9999-01-01
d001,Marketing,426146,Senior Staff,Fei,Vernadat,1990-12-16,9999-01-01
d001,Marketing,483077,Senior Staff,Magdalena,Foote,1990-12-16,9999-01-01
d001,Marketing,221490,Senior Staff,Weiye,Underwood,1990-12-17,9999-01-01
d001,Marketing,434558,Senior Staff,Shichao,Harllee,1990-12-17,9999-01-01
d001,Marketing,16606,Senior Staff,Eirik,Erev,1990-12-18,9999-01-01
d001,Marketing,454346,Senior Staff,Shounak,Merel,1990-12-19,9999-01-01
d001,Marketing,465421,Senior Staff,Bernt,Cools,1990-12-19,9999-01-01
d001,Marketing,434108,Senior Staff,Rosita,Strandh,1990-12-19,9999-01-01
d001,Marketing,405387,Senior Staff,Marjo,Douceur,1990-12-19,9999-01-01
d001,Marketing,39008,Senior Staff,Feiyu,Flanders,1990-12-19,9999-01-01
d001,Marketing,262864,Senior Staff,Georgi,Kampfer,1990-12-20,9999-01-01
d001,Marketing,234622,Senior Staff,Charmane,Demir,1990-12-20,9999-01-01
d001,Marketing,89661,Senior Staff,Khalid,Murtafg,1990-12-20,9999-01-01
d001,Marketing,444925,Senior Staff,Selwyn,Uchoa,1990-12-20,9999-01-01
d001,Marketing,445107,Senior Staff,Gian,Mundy,1990-12-21,9999-01-01
d001,Marketing,45607,Senior Staff,Hinrich,Beznosov,1990-12-22,9999-01-01
d001,Marketing,100950,Senior Staff,Kazuhisa,Vilarrasa,1990-12-22,9999-01-01
d001,Marketing,445205,Senior Staff,Nathalie,Rodite,1990-12-23,9999-01-01
d001,Marketing,19905,Senior Staff,Phule,Jiang,1990-12-23,9999-01-01
d001,Marketing,36698,Senior Staff,Aksel,Shackel,1990-12-24,9999-01-01
d001,Marketing,256446,Senior Staff,Ennio,Pietracaprina,1990-12-24,9999-01-01
d001,Marketing,463835,Senior Staff,Kasidit,Baezner,1990-12-25,9999-01-01
d001,Marketing,81840,Senior Staff,King,Yurek,1990-12-25,9999-01-01
d001,Marketing,443513,Senior Staff,Miomir,Ritcey,1990-12-25,9999-01-01
d001,Marketing,234448,Senior Staff,Padma,Matzel,1990-12-26,9999-01-01
d001,Marketing,284148,Senior Staff,Navin,Sherertz,1990-12-26,9999-01-01
d001,Marketing,436423,Senior Staff,Weidon,Luon,1990-12-26,9999-01-01
d001,Marketing,250709,Senior Staff,Yongqiao,Schurmann,1990-12-26,9999-01-01
d001,Marketing,455303,Senior Staff,Elvia,Krychniak,1990-12-26,9999-01-01
d001,Marketing,431872,Senior Staff,Hatim,Valette,1990-12-27,9999-01-01
d001,Marketing,480283,Senior Staff,Elvia,Barreiro,1990-12-27,9999-01-01
d001,Marketing,412221,Senior Staff,Hyuckchul,Junet,1990-12-27,9999-01-01
d001,Marketing,290039,Senior Staff,Armond,Burnard,1990-12-28,9999-01-01
d001,Marketing,224043,Senior Staff,Mountaz,Pietracaprina,1990-12-28,9999-01-01
d001,Marketing,27567,Senior Staff,Khalid,Basawa,1990-12-28,9999-01-01
d001,Marketing,26264,Senior Staff,Sachio,Speckmann,1990-12-28,9999-01-01
d001,Marketing,49554,Senior Staff,Seongbin,Malabarba,1990-12-28,9999-01-01
d001,Marketing,472530,Senior Staff,Cristinel,Baig,1990-12-28,9999-01-01
d001,Marketing,108784,Senior Staff,Taiji,Porotnikoff,1990-12-28,9999-01-01
d001,Marketing,487679,Senior Staff,Sorina,Melton,1990-12-28,9999-01-01
d001,Marketing,24901,Senior Staff,Herbert,Bernardeschi,1990-12-29,9999-01-01
d001,Marketing,417164,Senior Staff,Shietung,Manderick,1990-12-30,9999-01-01
d001,Marketing,485957,Senior Staff,Koldo,Bardell,1990-12-31,9999-01-01
d001,Marketing,14455,Senior Staff,Kwangyoen,Sabnani,1990-12-31,9999-01-01
d001,Marketing,219466,Senior Staff,Hatem,Asmuth,1990-12-31,9999-01-01
d001,Marketing,13078,Senior Staff,Genki,Suppi,1991-01-01,9999-01-01
d001,Marketing,240723,Senior Staff,Brewster,Gonthier,1991-01-01,9999-01-01
d001,Marketing,220262,Senior Staff,Piyush,Hertweck,1991-01-01,9999-01-01
d001,Marketing,19102,Senior Staff,Nikolaos,Matzen,1991-01-02,9999-01-01
d001,Marketing,268928,Senior Staff,Nikolaus,Gopalakrishnan,1991-01-02,9999-01-01
d001,Marketing,283367,Senior Staff,Pasqua,McFarlin,1991-01-03,9999-01-01
d001,Marketing,441864,Senior Staff,Yoshimitsu,Luon,1991-01-03,9999-01-01
d001,Marketing,412131,Senior Staff,Marsja,Navazio,1991-01-03,9999-01-01
d001,Marketing,55191,Senior Staff,Ghassan,Kaiser,1991-01-03,9999-01-01
d001,Marketing,200495,Senior Staff,Fusako,Pollock,1991-01-04,9999-01-01
d001,Marketing,242560,Senior Staff,Basem,Bazelow,1991-01-04,9999-01-01
d001,Marketing,464496,Senior Staff,Mandell,Sooriamurthi,1991-01-04,9999-01-01
d001,Marketing,33157,Senior Staff,Constantino,Uhrig,1991-01-05,9999-01-01
d001,Marketing,275299,Senior Staff,Eckart,Merey,1991-01-05,9999-01-01
d001,Marketing,496841,Senior Staff,Pantung,Yurek,1991-01-06,9999-01-01
d001,Marketing,290802,Senior Staff,Mart,Ranst,1991-01-06,9999-01-01
d001,Marketing,99587,Senior Staff,Koichi,Niizuma,1991-01-07,9999-01-01
d001,Marketing,435600,Senior Staff,Debatosh,Jayawardene,1991-01-07,9999-01-01
d001,Marketing,207752,Senior Staff,Jaideep,Boissier,1991-01-08,9999-01-01
d001,Marketing,34300,Senior Staff,Toshimi,Massonet,1991-01-08,9999-01-01
d001,Marketing,441352,Senior Staff,Christoper,Menyhert,1991-01-10,9999-01-01
d001,Marketing,228606,Senior Staff,Shahaf,Griswold,1991-01-10,9999-01-01
d001,Marketing,104813,Senior Staff,Aamod,Comyn,1991-01-10,9999-01-01
d001,Marketing,286669,Senior Staff,Sudharsan,Tsunoo,1991-01-10,9999-01-01
d001,Marketing,78626,Senior Staff,Xudong,Lunn,1991-01-10,9999-01-01
d001,Marketing,218789,Senior Staff,Shounak,Schwabacher,1991-01-10,9999-01-01
d001,Marketing,407104,Senior Staff,Alexius,Jenevein,1991-01-11,9999-01-01
d001,Marketing,30103,Senior Staff,Murthy,Gini,1991-01-11,9999-01-01
d001,Marketing,39009,Senior Staff,Lene,Foong,1991-01-12,9999-01-01
d001,Marketing,48382,Senior Staff,Raimond,Rahier,1991-01-12,9999-01-01
d001,Marketing,51303,Senior Staff,Aemilian,Chorvat,1991-01-12,9999-01-01
d001,Marketing,424316,Senior Staff,Changho,Przulj,1991-01-12,9999-01-01
d001,Marketing,51920,Senior Staff,Alexius,Guenter,1991-01-13,9999-01-01
d001,Marketing,221679,Senior Staff,Patricio,Ritzmann,1991-01-13,9999-01-01
d001,Marketing,214125,Senior Staff,Atreye,Hainaut,1991-01-14,9999-01-01
d001,Marketing,479572,Senior Staff,Kien,Taneja,1991-01-14,9999-01-01
d001,Marketing,434930,Senior Staff,Kwee,Larfeldt,1991-01-14,9999-01-01
d001,Marketing,92559,Senior Staff,Georg,Muchinsky,1991-01-15,9999-01-01
d001,Marketing,420473,Senior Staff,Sanjoy,Asser,1991-01-17,9999-01-01
d001,Marketing,464198,Senior Staff,Kwok,Kawashima,1991-01-17,9999-01-01
d001,Marketing,471062,Senior Staff,Odoardo,Haldar,1991-01-17,9999-01-01
d001,Marketing,255540,Senior Staff,Uriel,Kaltofen,1991-01-18,9999-01-01
d001,Marketing,462439,Senior Staff,Danel,Oaver,1991-01-18,9999-01-01
d001,Marketing,451084,Senior Staff,Marin,Denny,1991-01-18,9999-01-01
d001,Marketing,459224,Senior Staff,Shem,Ananiadou,1991-01-18,9999-01-01
d001,Marketing,495538,Senior Staff,Gro,Kawashimo,1991-01-20,9999-01-01
d001,Marketing,257761,Senior Staff,Suebskul,Schade,1991-01-20,9999-01-01
d001,Marketing,102807,Senior Staff,Vatsa,Lubachevsky,1991-01-20,9999-01-01
d001,Marketing,248158,Senior Staff,Chaosheng,Ranta,1991-01-21,9999-01-01
d001,Marketing,228594,Senior Staff,Annemarie,Zielinski,1991-01-21,9999-01-01
d001,Marketing,478580,Senior Staff,Haldun,Piveteau,1991-01-21,9999-01-01
d001,Marketing,47772,Senior Staff,Eishiro,Falco,1991-01-21,9999-01-01
d001,Marketing,474209,Senior Staff,Charmane,Masand,1991-01-22,9999-01-01
d001,Marketing,102481,Senior Staff,Jaewon,Pollacia,1991-01-23,9999-01-01
d001,Marketing,13304,Senior Staff,Hisao,Wixon,1991-01-23,9999-01-01
d001,Marketing,214156,Senior Staff,Giap,Rijckaert,1991-01-23,9999-01-01
d001,Marketing,240525,Senior Staff,Atilio,Herber,1991-01-24,9999-01-01
d001,Marketing,292930,Senior Staff,Guiseppe,Thisen,1991-01-24,9999-01-01
d001,Marketing,429177,Senior Staff,Ranga,Isard,1991-01-25,9999-01-01
d001,Marketing,449563,Senior Staff,Dulce,Siprelle,1991-01-25,9999-01-01
d001,Marketing,36801,Senior Staff,Kazuhira,Ranka,1991-01-25,9999-01-01
d001,Marketing,417530,Senior Staff,Perry,Lally,1991-01-25,9999-01-01
d001,Marketing,494422,Senior Staff,Constantine,Schwaller,1991-01-26,9999-01-01
d001,Marketing,413742,Senior Staff,Jungsoon,Trystram,1991-01-27,9999-01-01
d001,Marketing,442564,Senior Staff,Masamitsu,Ramamoorthy,1991-01-27,9999-01-01
d001,Marketing,262684,Senior Staff,Marsha,Katiyar,1991-01-28,9999-01-01
d001,Marketing,469556,Senior Staff,Gaurav,Badr,1991-01-28,9999-01-01
d001,Marketing,87890,Senior Staff,Geoff,Gniady,1991-01-28,9999-01-01
d001,Marketing,224539,Senior Staff,Shuichi,Rothenberg,1991-01-28,9999-01-01
d001,Marketing,413847,Senior Staff,Mart,Remmele,1991-01-28,9999-01-01
d001,Marketing,46738,Senior Staff,Qunsheng,dAstous,1991-01-29,9999-01-01
d001,Marketing,219817,Senior Staff,Lansing,Tetzlaff,1991-01-29,9999-01-01
d001,Marketing,481612,Senior Staff,Gonzalo,Strehl,1991-01-29,9999-01-01
d001,Marketing,225389,Senior Staff,Etsuo,Wissmann,1991-01-29,9999-01-01
d001,Marketing,434963,Senior Staff,Herb,Ligten,1991-01-29,9999-01-01
d001,Marketing,222185,Senior Staff,Yahiko,Furedi,1991-01-30,9999-01-01
d001,Marketing,34833,Senior Staff,Dharmaraja,Keirsey,1991-01-30,9999-01-01
d001,Marketing,217721,Senior Staff,Sajjad,Iwayama,1991-01-30,9999-01-01
d001,Marketing,256413,Senior Staff,Bowen,Dayana,1991-01-30,9999-01-01
d001,Marketing,74819,Senior Staff,Hironoby,Zobel,1991-01-30,9999-01-01
d001,Marketing,280455,Senior Staff,Charlene,Barriga,1991-02-02,9999-01-01
d001,Marketing,294044,Senior Staff,Perry,Terkki,1991-02-03,9999-01-01
d001,Marketing,62264,Senior Staff,Filipp,Andreotta,1991-02-04,9999-01-01
d001,Marketing,14513,Senior Staff,Samphel,Barreiro,1991-02-04,9999-01-01
d001,Marketing,417756,Senior Staff,Ymte,Lammel,1991-02-05,9999-01-01
d001,Marketing,276401,Senior Staff,Danel,Benner,1991-02-05,9999-01-01
d001,Marketing,253374,Senior Staff,Woody,Mellouli,1991-02-06,9999-01-01
d001,Marketing,29072,Senior Staff,Dines,Msuda,1991-02-06,9999-01-01
d001,Marketing,40064,Senior Staff,Koichi,Holburn,1991-02-06,9999-01-01
d001,Marketing,92849,Senior Staff,Bokyung,Zschoche,1991-02-06,9999-01-01
d001,Marketing,293484,Senior Staff,Susanta,Isard,1991-02-07,9999-01-01
d001,Marketing,415631,Senior Staff,Rimli,Baumann,1991-02-07,9999-01-01
d001,Marketing,37081,Senior Staff,Pranay,Capobianchi,1991-02-07,9999-01-01
d001,Marketing,226051,Senior Staff,Tonia,Bouloucos,1991-02-07,9999-01-01
d001,Marketing,106397,Senior Staff,Brewster,Koblick,1991-02-08,9999-01-01
d001,Marketing,207201,Senior Staff,Leen,Trystram,1991-02-08,9999-01-01
d001,Marketing,239164,Senior Staff,Boriana,Chepyzhov,1991-02-08,9999-01-01
d001,Marketing,236283,Senior Staff,Sastry,Ozeri,1991-02-08,9999-01-01
d001,Marketing,247078,Senior Staff,Aral,Fioravanti,1991-02-09,9999-01-01
d001,Marketing,286018,Senior Staff,Wojceich,Monarch,1991-02-09,9999-01-01
d001,Marketing,451812,Senior Staff,Bedrich,Paciorek,1991-02-09,9999-01-01
d001,Marketing,415700,Senior Staff,Manohar,Lambe,1991-02-09,9999-01-01
d001,Marketing,101166,Senior Staff,Filipp,Boguraev,1991-02-09,9999-01-01
d001,Marketing,238326,Senior Staff,Parviz,Fujisaki,1991-02-10,9999-01-01
d001,Marketing,411386,Senior Staff,Sachio,Nannarelli,1991-02-10,9999-01-01
d001,Marketing,455655,Senior Staff,Jaewoo,Rullman,1991-02-10,9999-01-01
d001,Marketing,421804,Senior Staff,Utpal,Harbusch,1991-02-11,9999-01-01
d001,Marketing,85040,Senior Staff,Chikako,Legleitner,1991-02-11,9999-01-01
d001,Marketing,281725,Senior Staff,Irena,Shanbhogue,1991-02-12,9999-01-01
d001,Marketing,445014,Senior Staff,Angel,Manderick,1991-02-12,9999-01-01
d001,Marketing,470499,Senior Staff,Mang,Millington,1991-02-12,9999-01-01
d001,Marketing,89832,Senior Staff,Nishit,Lorie,1991-02-12,9999-01-01
d001,Marketing,85102,Senior Staff,Takushi,Fordan,1991-02-12,9999-01-01
d001,Marketing,243062,Senior Staff,Peternela,Ashish,1991-02-14,9999-01-01
d001,Marketing,207742,Senior Staff,Leandro,Bresenham,1991-02-14,9999-01-01
d001,Marketing,409714,Senior Staff,Arun,Heping,1991-02-17,9999-01-01
d001,Marketing,82453,Senior Staff,Gil,Atchley,1991-02-17,9999-01-01
d001,Marketing,220259,Senior Staff,Zhiwei,Peha,1991-02-18,9999-01-01
d001,Marketing,402799,Senior Staff,Charmane,Jervis,1991-02-19,9999-01-01
d001,Marketing,32362,Senior Staff,Chirstian,Shackel,1991-02-19,9999-01-01
d001,Marketing,498442,Senior Staff,Gregory,Nilsson,1991-02-20,9999-01-01
d001,Marketing,275952,Senior Staff,Georgi,Percebois,1991-02-20,9999-01-01
d001,Marketing,477006,Senior Staff,Vidar,Gischer,1991-02-21,9999-01-01
d001,Marketing,245207,Senior Staff,Leandro,Kalsbeek,1991-02-21,9999-01-01
d001,Marketing,32517,Senior Staff,KayLiang,Himler,1991-02-22,9999-01-01
d001,Marketing,419257,Senior Staff,Yannik,Ponthieu,1991-02-22,9999-01-01
d001,Marketing,463541,Senior Staff,Naraig,Schneeberger,1991-02-23,9999-01-01
d001,Marketing,478644,Senior Staff,Weicheng,Baek,1991-02-23,9999-01-01
d001,Marketing,474347,Senior Staff,Sahrah,Bugrara,1991-02-23,9999-01-01
d001,Marketing,477023,Senior Staff,Nadjib,Leuchs,1991-02-23,9999-01-01
d001,Marketing,36546,Senior Staff,Christ,Merks,1991-02-23,9999-01-01
d001,Marketing,479169,Senior Staff,Margo,Janocha,1991-02-24,9999-01-01
d001,Marketing,296533,Senior Staff,Izaskun,Schiettecatte,1991-02-25,9999-01-01
d001,Marketing,292837,Senior Staff,Yuchang,Thombley,1991-02-25,9999-01-01
d001,Marketing,249209,Senior Staff,Ramalingam,Undy,1991-02-26,9999-01-01
d001,Marketing,224030,Senior Staff,Atreyi,Sommen,1991-02-26,9999-01-01
d001,Marketing,59374,Senior Staff,Zhaofang,Bardell,1991-02-26,9999-01-01
d001,Marketing,56237,Senior Staff,Margareta,Anido,1991-02-26,9999-01-01
d001,Marketing,228783,Senior Staff,Menkae,Marwedel,1991-02-27,9999-01-01
d001,Marketing,492684,Senior Staff,Heekeun,Alvarado,1991-02-27,9999-01-01
d001,Marketing,100945,Senior Staff,Evgueni,Deville,1991-02-27,9999-01-01
d001,Marketing,445434,Senior Staff,Khalil,Schrift,1991-02-27,9999-01-01
d001,Marketing,288823,Senior Staff,Georgi,Chvatal,1991-02-28,9999-01-01
d001,Marketing,285914,Senior Staff,Eirik,Guerreiro,1991-02-28,9999-01-01
d001,Marketing,227155,Senior Staff,Zhiguo,Luce,1991-03-01,9999-01-01
d001,Marketing,63219,Senior Staff,Fatemeh,Vesna,1991-03-02,9999-01-01
d001,Marketing,237506,Senior Staff,Chriss,Orsini,1991-03-03,9999-01-01
d001,Marketing,211441,Senior Staff,Eran,Pardalos,1991-03-03,9999-01-01
d001,Marketing,95135,Senior Staff,Jianhua,Terekhov,1991-03-03,9999-01-01
d001,Marketing,60189,Senior Staff,Vivian,Berendt,1991-03-04,9999-01-01
d001,Marketing,90978,Senior Staff,Ramya,Ouhyoung,1991-03-04,9999-01-01
d001,Marketing,239601,Senior Staff,Wanqing,Millington,1991-03-04,9999-01-01
d001,Marketing,105596,Senior Staff,Roselyn,Kranzdorf,1991-03-06,9999-01-01
d001,Marketing,403596,Senior Staff,Zhensheng,Bultermann,1991-03-06,9999-01-01
d001,Marketing,268659,Senior Staff,Pradeep,Weedon,1991-03-06,9999-01-01
d001,Marketing,99603,Senior Staff,Sanjai,Wroclawski,1991-03-07,9999-01-01
d001,Marketing,275688,Senior Staff,Arno,Mamelak,1991-03-07,9999-01-01
d001,Marketing,290198,Senior Staff,Stepehn,Bennis,1991-03-08,9999-01-01
d001,Marketing,433145,Senior Staff,Shaz,Fabrizio,1991-03-08,9999-01-01
d001,Marketing,226549,Senior Staff,Arvind,Lammel,1991-03-09,9999-01-01
d001,Marketing,478122,Senior Staff,Bader,Kisuki,1991-03-09,9999-01-01
d001,Marketing,203471,Senior Staff,Adas,Jakobus,1991-03-09,9999-01-01
d001,Marketing,464328,Senior Staff,Shigeaki,Uchoa,1991-03-11,9999-01-01
d001,Marketing,406772,Senior Staff,Lansing,Katiyar,1991-03-11,9999-01-01
d001,Marketing,225131,Senior Staff,Xiong,Cappello,1991-03-11,9999-01-01
d001,Marketing,242319,Senior Staff,Jacqueline,Improta,1991-03-12,9999-01-01
d001,Marketing,406315,Senior Staff,Aruna,Gluchowski,1991-03-12,9999-01-01
d001,Marketing,457895,Senior Staff,Divine,Gerteisen,1991-03-12,9999-01-01
d001,Marketing,448718,Senior Staff,Menkae,Lalonde,1991-03-12,9999-01-01
d001,Marketing,205762,Senior Staff,Chenyi,Hutter,1991-03-13,9999-01-01
d001,Marketing,457830,Senior Staff,Oddvar,Bauknecht,1991-03-13,9999-01-01
d001,Marketing,33751,Senior Staff,Fabrizio,Honiden,1991-03-14,9999-01-01
d001,Marketing,91156,Senior Staff,Xiaoqiang,Erie,1991-03-14,9999-01-01
d001,Marketing,453864,Senior Staff,IEEE,Ibel,1991-03-14,9999-01-01
d001,Marketing,412860,Senior Staff,Panayotis,Merlo,1991-03-14,9999-01-01
d001,Marketing,10140,Senior Staff,Yucel,Auria,1991-03-14,9999-01-01
d001,Marketing,269489,Senior Staff,JoAnne,Gluchowski,1991-03-15,9999-01-01
d001,Marketing,216923,Senior Staff,Kensei,Luce,1991-03-16,9999-01-01
d001,Marketing,463984,Senior Staff,Poornachandra,Riefers,1991-03-16,9999-01-01
d001,Marketing,450744,Senior Staff,Van,Comyn,1991-03-16,9999-01-01
d001,Marketing,260390,Senior Staff,Munehiko,Simkin,1991-03-16,9999-01-01
d001,Marketing,253186,Senior Staff,Barry,Christ,1991-03-17,9999-01-01
d001,Marketing,24454,Senior Staff,Boalin,Baaz,1991-03-17,9999-01-01
d001,Marketing,255181,Senior Staff,Mori,Wursthorn,1991-03-18,9999-01-01
d001,Marketing,67128,Senior Staff,Ekawit,Schaaf,1991-03-18,9999-01-01
d001,Marketing,450524,Senior Staff,Pantung,Naumovich,1991-03-18,9999-01-01
d001,Marketing,73118,Senior Staff,Teiji,Angot,1991-03-18,9999-01-01
d001,Marketing,423167,Senior Staff,Chenyi,Haddadi,1991-03-18,9999-01-01
d001,Marketing,87179,Senior Staff,Clyde,Brodal,1991-03-19,9999-01-01
d001,Marketing,274251,Senior Staff,Heon,Kadhim,1991-03-20,9999-01-01
d001,Marketing,416105,Senior Staff,Berthier,Barreiro,1991-03-21,9999-01-01
d001,Marketing,23778,Senior Staff,Lunjin,Matzov,1991-03-21,9999-01-01
d001,Marketing,296609,Senior Staff,Jayson,Litvinov,1991-03-22,9999-01-01
d001,Marketing,404398,Senior Staff,Hsiangchu,Peng,1991-03-22,9999-01-01
d001,Marketing,71237,Senior Staff,Jinpo,Sullins,1991-03-22,9999-01-01
d001,Marketing,417671,Senior Staff,Arch,Tomescu,1991-03-22,9999-01-01
d001,Marketing,258910,Senior Staff,Munir,Coorg,1991-03-22,9999-01-01
d001,Marketing,244025,Senior Staff,Sumali,Rosenbaum,1991-03-23,9999-01-01
d001,Marketing,95573,Senior Staff,Olivera,Herber,1991-03-24,9999-01-01
d001,Marketing,459003,Senior Staff,Shigeaki,Pokrovskii,1991-03-24,9999-01-01
d001,Marketing,281411,Senior Staff,Kish,Koshiba,1991-03-24,9999-01-01
d001,Marketing,11489,Senior Staff,Sandeepan,Yeung,1991-03-24,9999-01-01
d001,Marketing,50255,Senior Staff,Perla,Koyama,1991-03-24,9999-01-01
d001,Marketing,35621,Senior Staff,Kasturi,Neiman,1991-03-25,9999-01-01
d001,Marketing,256364,Senior Staff,Mikhail,Lienhardt,1991-03-25,9999-01-01
d001,Marketing,228743,Senior Staff,Lech,Heemskerk,1991-03-25,9999-01-01
d001,Marketing,455536,Senior Staff,Kenroku,Kushner,1991-03-26,9999-01-01
d001,Marketing,220482,Senior Staff,Leandro,Imataki,1991-03-26,9999-01-01
d001,Marketing,57490,Senior Staff,Fayez,Ariola,1991-03-27,9999-01-01
d001,Marketing,287519,Senior Staff,Shunichi,Marciano,1991-03-27,9999-01-01
d001,Marketing,413916,Senior Staff,Freyja,Luks,1991-03-27,9999-01-01
d001,Marketing,406872,Senior Staff,Marit,Hardjono,1991-03-27,9999-01-01
d001,Marketing,408272,Senior Staff,Stabislas,Lanzelotte,1991-03-27,9999-01-01
d001,Marketing,12850,Senior Staff,Martina,Bergere,1991-03-28,9999-01-01
d001,Marketing,415899,Senior Staff,Valery,Michaeli,1991-03-28,9999-01-01
d001,Marketing,481135,Senior Staff,Nathalie,Xiaoshan,1991-03-28,9999-01-01
d001,Marketing,62559,Senior Staff,Tiina,Ferriere,1991-03-28,9999-01-01
d001,Marketing,232469,Senior Staff,Oksana,Rohrbach,1991-03-28,9999-01-01
d001,Marketing,252780,Senior Staff,Basant,Kisuki,1991-03-29,9999-01-01
d001,Marketing,20750,Senior Staff,Stabislas,Marshall,1991-03-30,9999-01-01
d001,Marketing,257519,Senior Staff,Jaideep,Anily,1991-03-30,9999-01-01
d001,Marketing,411546,Senior Staff,Leon,Mondadori,1991-03-31,9999-01-01
d001,Marketing,15105,Senior Staff,Sudhanshu,Itzigehl,1991-03-31,9999-01-01
d001,Marketing,83104,Senior Staff,Fatemeh,Gist,1991-03-31,9999-01-01
